,LEA,School State,School,Year,Category,Sex,Total_Disability,no_IEP,Total,LEP,Race,Count
6535,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Students receiving only one out-of-school suspension,F,,,43.0,0.0,White,2.0
6536,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,2.0,0.0,White,0.0
6537,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,10.0,0.0,White,2.0
6538,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,White,0.0
6539,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,White,0.0
6540,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,White,0.0
6541,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,White,0.0
6542,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,White,0.0
6543,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,White,0.0
6544,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Transferred to Alternative School,M,,,5.0,0.0,White,0.0
6545,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,White,0.0
6546,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Referral to law enforcement,M,,,2.0,0.0,White,0.0
6547,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,White,0.0
6548,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: School-related arrest,M,,,2.0,0.0,White,0.0
6549,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,SWOD: School-related arrest,F,,,0.0,0.0,White,0.0
6550,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,Total enrollment,M,,,248.0,47.0,White,8.0
6551,ST. LOUIS CITY,MO,SOLDAN INTERNATIONAL STUDIES,2015,Total enrollment,F,,,343.0,50.0,White,8.0
6552,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,White,0.0
6553,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,White,0.0
6554,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Students receiving one or more in-school suspensions,M,0.0,0.0,0.0,0.0,White,0.0
6555,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Students receiving one or more in-school suspensions,F,0.0,0.0,0.0,0.0,White,0.0
6556,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Students receiving only one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6557,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6558,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6559,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6560,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,White,0.0
6561,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,White,0.0
6562,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,White,0.0
6563,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,White,0.0
6564,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,White,0.0
6565,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,White,0.0
6566,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,White,0.0
6567,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,White,0.0
6568,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,White,0.0
6569,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,White,0.0
6570,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,White,0.0
6571,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,White,0.0
6572,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Corporal punishment,M,,,0.0,0.0,White,0.0
6573,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Corporal punishment,F,,,0.0,0.0,White,0.0
6574,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving one or more in-school suspensions,M,,,2.0,0.0,White,0.0
6575,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving one or more in-school suspensions,F,,,0.0,0.0,White,0.0
6576,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving only one out-of-school suspension,M,,,8.0,0.0,White,8.0
6577,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving only one out-of-school suspension,F,,,5.0,0.0,White,0.0
6578,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,2.0,0.0,White,0.0
6579,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,White,0.0
6580,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,White,0.0
6581,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,White,0.0
6582,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,White,0.0
6583,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,White,0.0
6584,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,White,0.0
6585,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,White,0.0
6586,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,White,0.0
6587,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Transferred to Alternative School,F,,,2.0,0.0,White,0.0
6588,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,White,0.0
6589,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,White,0.0
6590,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: School-related arrest,M,,,0.0,0.0,White,0.0
6591,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,SWOD: School-related arrest,F,,,0.0,0.0,White,0.0
6592,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,Total enrollment,M,,,268.0,17.0,White,125.0
6593,ST. LOUIS CITY,MO,MCKINLEY CLASS. LEADERSHIP AC.,2015,Total enrollment,F,,,259.0,14.0,White,89.0
6594,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,White,0.0
6595,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,White,0.0
6596,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,0.0,0.0,0.0,0.0,White,0.0
6597,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,0.0,0.0,0.0,0.0,White,0.0
6598,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6599,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6600,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6601,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6602,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,White,0.0
6603,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,White,0.0
6604,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,White,0.0
6605,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,White,0.0
6606,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,White,0.0
6607,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,White,0.0
6608,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,White,0.0
6609,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,White,0.0
6610,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,White,0.0
6611,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,White,0.0
6612,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,White,0.0
6613,ST. LOUIS CITY,MO,METRO HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,White,0.0
6614,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,White,0.0
6615,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,White,0.0
6616,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,0.0,0.0,White,0.0
6617,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,0.0,0.0,White,0.0
6618,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,0.0,0.0,White,0.0
6619,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,0.0,0.0,White,0.0
6620,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,0.0,0.0,White,0.0
6621,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,White,0.0
6622,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,White,0.0
6623,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,White,0.0
6624,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,White,0.0
6625,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,White,0.0
6626,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,White,0.0
6627,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,White,0.0
6628,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Transferred to Alternative School,M,,,0.0,0.0,White,0.0
6629,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Transferred to Alternative School,F,,,0.0,0.0,White,0.0
6630,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,White,0.0
6631,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,White,0.0
6632,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: School-related arrest,M,,,0.0,0.0,White,0.0
6633,ST. LOUIS CITY,MO,METRO HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,White,0.0
6634,ST. LOUIS CITY,MO,METRO HIGH,2015,Total enrollment,M,,,101.0,14.0,White,44.0
6635,ST. LOUIS CITY,MO,METRO HIGH,2015,Total enrollment,F,,,232.0,17.0,White,86.0
6636,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,White,0.0
6637,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,White,0.0
6638,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving one or more in-school suspensions,M,2.0,0.0,2.0,0.0,White,0.0
6639,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving one or more in-school suspensions,F,4.0,2.0,6.0,0.0,White,2.0
6640,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving only one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6641,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6642,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6643,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6644,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,White,0.0
6645,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,White,0.0
6646,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,White,0.0
6647,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,White,0.0
6648,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,White,0.0
6649,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,White,0.0
6650,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Transferred to Alternative School,M,0.0,0.0,0.0,0.0,White,0.0
6651,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,White,0.0
6652,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,White,0.0
6653,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,White,0.0
6654,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,White,0.0
6655,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,White,0.0
6656,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Corporal punishment,M,,,0.0,0.0,White,0.0
6657,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Corporal punishment,F,,,0.0,0.0,White,0.0
6658,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving one or more in-school suspensions,M,,,30.0,0.0,White,2.0
6659,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving one or more in-school suspensions,F,,,57.0,0.0,White,2.0
6660,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving only one out-of-school suspension,M,,,2.0,0.0,White,0.0
6661,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving only one out-of-school suspension,F,,,5.0,0.0,White,0.0
6662,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,0.0,0.0,White,0.0
6663,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,0.0,0.0,White,0.0
6664,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,White,0.0
6665,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,White,0.0
6666,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,White,0.0
6667,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,White,0.0
6668,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,White,0.0
6669,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,White,0.0
6670,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Transferred to Alternative School,M,,,2.0,0.0,White,0.0
6671,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Transferred to Alternative School,F,,,2.0,0.0,White,0.0
6672,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Referral to law enforcement,M,,,0.0,0.0,White,0.0
6673,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,White,0.0
6674,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: School-related arrest,M,,,0.0,0.0,White,0.0
6675,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,SWOD: School-related arrest,F,,,0.0,0.0,White,0.0
6676,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,Total enrollment,M,,,105.0,2.0,White,14.0
6677,ST. LOUIS CITY,MO,CENTRAL VISUAL/PERF. ARTS HIGH,2015,Total enrollment,F,,,301.0,11.0,White,35.0
6678,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Corporal punishment,M,0.0,0.0,0.0,0.0,White,0.0
6679,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Corporal punishment,F,0.0,0.0,0.0,0.0,White,0.0
6680,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving one or more in-school suspensions,M,4.0,0.0,4.0,0.0,White,2.0
6681,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving one or more in-school suspensions,F,2.0,0.0,2.0,0.0,White,0.0
6682,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving only one out-of-school suspension,M,2.0,0.0,2.0,0.0,White,0.0
6683,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving only one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6684,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving more than one out-of-school suspension,M,0.0,0.0,0.0,0.0,White,0.0
6685,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Students receiving more than one out-of-school suspension,F,0.0,0.0,0.0,0.0,White,0.0
6686,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions with educational services,M,0.0,0.0,0.0,0.0,White,0.0
6687,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions with educational services,F,0.0,0.0,0.0,0.0,White,0.0
6688,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions without educational services,M,0.0,0.0,0.0,0.0,White,0.0
6689,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions without educational services,F,0.0,0.0,0.0,0.0,White,0.0
6690,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions under zero-tolerance policies,M,0.0,0.0,0.0,0.0,White,0.0
6691,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Expulsions under zero-tolerance policies,F,0.0,0.0,0.0,0.0,White,0.0
6692,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Transferred to Alternative School,M,2.0,0.0,2.0,0.0,White,0.0
6693,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Transferred to Alternative School,F,0.0,0.0,0.0,0.0,White,0.0
6694,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Referral to law enforcement,M,0.0,0.0,0.0,0.0,White,0.0
6695,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: Referral to law enforcement,F,0.0,0.0,0.0,0.0,White,0.0
6696,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: School-related arrest,M,0.0,0.0,0.0,0.0,White,0.0
6697,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWD: School-related arrest,F,0.0,0.0,0.0,0.0,White,0.0
6698,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Corporal punishment,M,,,0.0,0.0,White,0.0
6699,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Corporal punishment,F,,,0.0,0.0,White,0.0
6700,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving one or more in-school suspensions,M,,,34.0,0.0,White,2.0
6701,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving one or more in-school suspensions,F,,,27.0,2.0,White,2.0
6702,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving only one out-of-school suspension,M,,,20.0,0.0,White,0.0
6703,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving only one out-of-school suspension,F,,,31.0,0.0,White,2.0
6704,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving more than one out-of-school suspension,M,,,8.0,0.0,White,0.0
6705,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Students receiving more than one out-of-school suspension,F,,,2.0,0.0,White,0.0
6706,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions with educational services,M,,,0.0,0.0,White,0.0
6707,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions with educational services,F,,,0.0,0.0,White,0.0
6708,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions without educational services,M,,,0.0,0.0,White,0.0
6709,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions without educational services,F,,,0.0,0.0,White,0.0
6710,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions under zero-tolerance policies,M,,,0.0,0.0,White,0.0
6711,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Expulsions under zero-tolerance policies,F,,,0.0,0.0,White,0.0
6712,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Transferred to Alternative School,M,,,8.0,0.0,White,0.0
6713,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Transferred to Alternative School,F,,,8.0,0.0,White,0.0
6714,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Referral to law enforcement,M,,,2.0,0.0,White,0.0
6715,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: Referral to law enforcement,F,,,0.0,0.0,White,0.0
6716,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: School-related arrest,M,,,2.0,0.0,White,0.0
6717,ST. LOUIS CITY,MO,MILLER CAREER ACADEMY,2015,SWOD: School-related arrest,F,,,0.0,0.0,White,0.0
